Vnum	Name	Rank	Type	BattleType	Level	Size	AiFlags	MountCapacity	RaceFlags	ImmuneFlags	Empire	Folder	OnClick	St	Dx	Ht	Iq	MinDamage	MaxDamage	MaxHp	RegenCycle	RegenPercent	MinGold	MaxGold	Exp	Def	AttackSpeed	MoveSpeed	AggressiveHpPct	AggressiveSight	AttackRange	DropItemGroup	ResurrectionVnum	EnchantCurse	EnchantSlow	EnchantPoison	EnchantStun	EnchantCritical	EnchantPenetrate	ResistSword	ResistTwoHanded	ResistDagger	ResistBell	ResistFan	ResistBow	ResistFire	ResistElect	ResistMagic	ResistWind	ResistPoison	DamMultiply	SummonVnum	DrainSp	MobColor	PolymorphItem	SkillLevel0	SkillVnum0	SkillLevel1	SkillVnum1	SkillLevel2	SkillVnum2	SkillLevel3	SkillVnum3	SkillLevel4	SkillVnum4	SpBerserk	SpStoneSkin	SpGodSpeed	SpDeathBlow	SpRevive	HitRange
4454	W_수구대장군	S_KNIGHT	MONSTER	MELEE	120		AGGR,BERSERK,STONESKIN,DEATHBLOW,FALL	0		STUN,SLOW,TERROR	0	sugu_general	0	125	114	125	31	236	282	110570	10	10	0	0	0	142	110	110	100	2000	180	0	0	20	5	5	5	10	15	40	40	10	-5	-5	10	0	0	0	-35	0	4.0	0	20	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0
4459	W_누렁범귀	KING	MONSTER	MELEE	120		AGGR,BERSERK,STONESKIN,DEATHBLOW,REVIVE,NORECOVERY,FALL	0	AWEAKEN	STUN,SLOW,TERROR,UNK_IMMUNE_FLAG4,UNK_IMMUNE_FLAG5,UNK_IMMUNE_FLAG6,UNK_IMMUNE_FLAG7,UNK_IMMUNE_FLAG8	0	w_yellow_tigerman	0	150	132	150	90	389	487	50000000	0	0	0	0	0	260	110	130	100	2000	450	0	0	50	10	5	5	25	20	40	40	40	20	20	40	0	0	0	-30	10	4.0	0	25	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0
4460	W_화정	S_PAWN	MONSTER	MAGIC	117		AGGR,FALL	0		SLOW,TERROR	0	fire_ghost	0	112	114	56	50	189	267	23605	3	10	0	0	0	112	110	120	100	2000	850	0	0	5	0	5	5	5	5	10	10	5	-5	-5	5	-55	0	0	0	0	3.0	0	15	11184810	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0
4461	W_염정	S_PAWN	MONSTER	MELEE	118		AGGR,GODSPEED,FALL	0		SLOW,TERROR	0	fire_tiger_boss	0	115	87	60	30	193	278	30319	4	10	0	0	0	119	110	130	100	2000	180	0	0	10	0	5	5	10	16	10	10	5	-5	-5	5	-50	0	0	0	0	3.0	0	15	11184810	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0
4462	W_극열정	KNIGHT	MONSTER	MELEE	118		AGGR,BERSERK,STONESKIN,FALL	0		SLOW,TERROR	0	fire_man	0	115	90	100	30	221	266	40563	5	10	0	0	0	106	110	110	100	2000	180	0	0	10	0	5	5	3	15	10	10	5	-5	-5	5	-45	0	0	0	0	3.0	0	15	11184810	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0
4463	W_혈화정	KNIGHT	MONSTER	MELEE	119		AGGR,BERSERK,FALL	0		SLOW,TERROR	0	fire_knight	0	120	93	120	30	221	278	43159	5	10	0	0	0	117	110	110	100	2000	180	0	0	15	0	5	5	3	15	10	10	5	-5	-5	5	-40	0	0	0	0	3.0	0	15	11184810	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0
4464	W_화마+	S_KNIGHT	MONSTER	MAGIC	120		AGGR,STONESKIN,DEATHBLOW,FALL	0		STUN,SLOW,TERROR	0	magma_crystal	0	125	114	125	50	236	282	110570	10	10	0	0	0	142	110	110	100	2000	850	0	0	20	5	5	5	10	15	40	40	10	-5	-5	10	-35	0	0	0	0	4.0	0	20	11184810	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0
4469	W_인간형보스	KING	MONSTER	MELEE	120		AGGR,BERSERK,STONESKIN,DEATHBLOW,REVIVE,NORECOVERY,FALL	0	AWEAKEN	STUN,SLOW,TERROR,UNK_IMMUNE_FLAG4,UNK_IMMUNE_FLAG5,UNK_IMMUNE_FLAG6,UNK_IMMUNE_FLAG7,UNK_IMMUNE_FLAG8	0	w_reddragon_human_boss	0	150	132	150	90	389	487	50000000	0	0	0	0	0	260	110	130	100	2000	450	0	0	50	10	5	5	25	20	40	40	40	20	20	40	-30	0	0	0	10	4.0	0	25	11184810	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0
4470	W_저인병	S_PAWN	MONSTER	MELEE	117		AGGR,FALL	0	ANIMAL	SLOW,TERROR	0	ogre_soldier	0	112	84	56	28	189	267	23605	3	10	0	0	0	112	110	120	100	2000	180	0	0	5	0	5	5	5	5	10	10	5	-5	-5	5	0	0	0	0	0	3.0	0	15	13421823	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0
4471	W_저인궁사	S_PAWN	MONSTER	RANGE	118		AGGR,STONESKIN,FALL	0	ANIMAL	SLOW,TERROR	0	ogre_bow	0	115	114	60	30	193	278	30319	4	10	0	0	0	119	110	130	100	2000	850	0	0	10	0	5	5	10	16	10	10	5	-5	-5	5	0	0	0	0	0	3.0	0	15	13421823	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0
4472	W_저인척후병	KNIGHT	MONSTER	MELEE	118		AGGR,STONESKIN,FALL	0	ANIMAL	SLOW,TERROR	0	ogre_officer	0	115	90	100	30	221	266	40563	5	10	0	0	0	106	110	110	100	2000	180	0	0	10	0	5	5	3	15	10	10	5	-5	-5	5	0	0	0	0	0	3.0	0	15	13421823	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0
4473	W_저인법사	KNIGHT	MONSTER	MAGIC	119		AGGR,BERSERK,FALL	0	ANIMAL	SLOW,TERROR	0	ogre_magic	0	62	93	120	50	221	278	43159	5	10	0	0	0	117	110	110	100	2000	850	0	0	15	0	5	5	3	15	10	10	5	-5	-5	5	0	0	0	0	0	3.0	0	15	13421823	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0
4474	W_저인상급장군	S_KNIGHT	MONSTER	MELEE	120		AGGR,BERSERK,STONESKIN,DEATHBLOW,FALL	0	ANIMAL	STUN,SLOW,TERROR	0	ogre_general	0	125	114	125	31	236	282	110570	10	10	0	0	0	142	110	110	100	2000	180	0	0	20	5	5	5	10	15	40	40	10	-5	-5	10	0	0	0	0	0	4.0	0	20	13421823	0	30	258	20	259	0	0	0	0	0	0	0	0	0	0	0	0.0
4479	W_저인족장	KING	MONSTER	MELEE	120		AGGR,BERSERK,STONESKIN,DEATHBLOW,REVIVE,NORECOVERY,FALL	0	ANIMAL,AWEAKEN	STUN,SLOW,TERROR,UNK_IMMUNE_FLAG4,UNK_IMMUNE_FLAG5,UNK_IMMUNE_FLAG6,UNK_IMMUNE_FLAG7,UNK_IMMUNE_FLAG8	0	w_ogre_boss2	0	150	132	150	90	389	487	50000000	0	0	0	0	0	260	110	130	100	2000	450	0	0	50	10	5	5	25	20	40	40	40	20	20	40	0	0	0	0	10	4.0	0	25	13421823	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0
4500	비밀마석	KING	STONE	MELEE	120		NOMOVE	0		STUN,SLOW,TERROR	0	metinstone_east	0	0	0	100	0	0	0	1900000	5	1	0	0	0	100	6194	6196	0	2000	150	0	0	0	0	0	0	0	0	20	15	15	-10	-10	25	0	0	0	0	100	0.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0
4501	무사	S_KNIGHT	MONSTER	MELEE	120		AGGR,STONESKIN	0	HUMAN	TERROR	0	secret_warrior	0	120	90	60	31	245	300	120000	5	7	0	0	906	120	105	100	100	5000	150	0	0	0	0	0	5	0	0	30	30	30	30	30	30	0	0	0	0	10	3.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0
4502	수라	S_KNIGHT	MONSTER	MELEE	120		AGGR,STONESKIN	0	HUMAN	TERROR	0	secret_sura	0	120	90	60	31	245	300	120000	5	7	0	0	906	120	120	100	100	5000	150	0	0	0	0	0	5	0	0	30	30	30	30	30	30	0	0	0	0	10	3.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0
4503	자객	S_KNIGHT	MONSTER	MELEE	120		AGGR,STONESKIN	0	HUMAN	TERROR	0	secret_assassin	0	120	90	60	31	245	300	120000	5	7	0	0	906	120	120	100	100	5000	150	0	0	0	0	20	0	0	0	30	30	30	30	30	30	0	0	0	0	10	3.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0
4504	무당	S_KNIGHT	MONSTER	MAGIC	120		AGGR,STONESKIN	0	HUMAN	TERROR	0	secret_shaman	0	120	90	60	31	245	300	120000	5	7	0	0	906	120	110	100	100	5000	650	0	0	0	10	0	5	0	0	30	30	30	30	30	30	0	0	0	0	10	3.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0
4505	수인	S_KNIGHT	MONSTER	MELEE	120		AGGR,STONESKIN	0	HUMAN	STUN,SLOW,TERROR	0	secret_wolfman	0	120	90	60	31	245	300	120000	10	10	0	0	906	120	130	100	100	5000	150	0	0	0	0	0	5	10	0	30	30	30	30	30	30	0	0	0	0	10	3.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0
4506	무사6차	BOSS	MONSTER	MELEE	120		AGGR,BERSERK,STONESKIN,DEATHBLOW	0	HUMAN	STUN,SLOW,TERROR	0	secret_warrior_boss	0	140	115	130	80	245	300	220000	10	10	0	0	32720	120	130	100	100	5000	300	0	0	0	20	0	5	20	20	30	30	30	30	30	30	0	0	0	0	10	4.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0
4601	길드_궁수	S_KNIGHT	MONSTER	RANGE	120		BERSERK,STONESKIN,FALL	0	HUMAN	SLOW,TERROR,UNK_IMMUNE_FLAG4,UNK_IMMUNE_FLAG5,UNK_IMMUNE_FLAG6,UNK_IMMUNE_FLAG7,UNK_IMMUNE_FLAG8,UNK_IMMUNE_FLAG9	0	guild_battle_bow	0	97	73	49	24	174	293	200000	0	0	0	0	0	86	100	100	100	2000	850	0	0	0	0	0	5	10	10	10	10	10	10	10	10	0	0	0	0	0	2.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0
4602	길드_마법사	S_KNIGHT	MONSTER	MAGIC	120		BERSERK,STONESKIN,FALL	0	HUMAN	SLOW,TERROR,UNK_IMMUNE_FLAG4,UNK_IMMUNE_FLAG5,UNK_IMMUNE_FLAG6,UNK_IMMUNE_FLAG7,UNK_IMMUNE_FLAG8,UNK_IMMUNE_FLAG9	0	guild_battle_magician	0	97	73	49	24	174	293	200000	0	0	0	0	0	86	100	100	100	2000	950	0	0	0	0	0	5	10	10	10	10	10	10	10	10	0	0	0	0	0	2.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0
4603	길드_전사	S_KNIGHT	MONSTER	MELEE	120		BERSERK,STONESKIN,FALL	0	HUMAN	SLOW,TERROR,UNK_IMMUNE_FLAG4,UNK_IMMUNE_FLAG5,UNK_IMMUNE_FLAG6,UNK_IMMUNE_FLAG7,UNK_IMMUNE_FLAG8,UNK_IMMUNE_FLAG9	0	guild_battle_warrior	0	140	115	130	80	150	300	500000	0	0	0	0	0	310	100	100	100	2000	200	0	0	0	0	0	5	15	10	10	10	10	10	10	10	0	0	0	0	0	2.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0
4690	길드_보스	BOSS	MONSTER	MELEE	120		BERSERK,STONESKIN,DEATHBLOW,FALL	0	HUMAN	SLOW,TERROR,UNK_IMMUNE_FLAG4,UNK_IMMUNE_FLAG5,UNK_IMMUNE_FLAG6,UNK_IMMUNE_FLAG7,UNK_IMMUNE_FLAG8,UNK_IMMUNE_FLAG9	0	guild_battle_boss	0	140	115	130	80	150	400	600000	0	0	0	0	0	400	100	100	100	2000	300	0	0	0	0	0	10	25	10	10	10	10	10	10	10	0	0	0	0	0	2.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0
5001	왜구 다나까	BOSS	MONSTER	MELEE	1		COWARD	0	HUMAN		0	japanese_pirate	0	1	60	90	1	0	0	30000	0	0	0	0	1	120	110	130	100	2000	150	0	0	0	0	0	0	0	0	0	-5	0	0	0	0	0	0	0	0	0	0.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0
5002	해태	BOSS	MONSTER	MELEE	60		AGGR	0			0	fire_tiger_boss	0	85	43	65	22	121	147	60144	12	10	0	0	19280	79	110	130	100	2000	300	0	0	0	0	0	0	5	5	0	-5	0	0	0	0	-30	0	0	0	0	1.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0
5003	원숭이	PAWN	MONSTER	MELEE	1			0	ANIMAL		0	monkey	0	1	1	1	1	1	1	1	0	0	0	0	1	1	110	130	100	2000	150	0	0	0	0	0	0	0	0	0	-5	0	0	0	0	0	0	0	0	0	1.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0
5004	왜구 다나까	PAWN	MONSTER	MELEE	80		COWARD	0	HUMAN		0	japanese_pirate	0	1	1	1	1	0	0	1000	0	0	0	0	1	1	110	130	100	2000	150	0	0	0	0	0	0	0	0	0	-5	0	0	0	0	0	0	0	0	0	1.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0
5101	하선동 원병	PAWN	MONSTER	MELEE	22		AGGR	0	ANIMAL		0	monkey	0	32	24	16	8	56	68	851	3	5	0	0	356	51	100	170	100	2000	150	0	0	0	0	0	0	0	1	0	0	0	0	0	-10	0	0	0	0	0	1.0	0	0	16764879	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0
5102	하선동 투마원병	S_PAWN	MONSTER	RANGE	25		AGGR	0	ANIMAL		0	monkey	0	35	26	18	9	61	74	1219	7	5	0	0	485	54	100	150	100	2000	850	0	0	0	1	0	1	1	0	-5	-20	0	0	0	20	0	0	-30	0	0	1.0	0	0	16749973	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0
5103	하선동 기무원병	KNIGHT	MONSTER	MELEE	27		AGGR	0	ANIMAL		0	monkey	0	38	28	19	9	57	86	1805	12	10	0	0	872	57	100	170	100	2000	150	0	0	0	2	0	0	0	1	0	0	-25	0	0	0	0	0	0	0	0	2.0	0	0	13391189	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0
5104	하선동 원장수	S_KNIGHT	MONSTER	MELEE	29		AGGR	0	ANIMAL		0	monkey	0	40	30	20	10	53	98	3098	7	10	0	0	1872	58	100	150	100	2000	150	0	0	0	0	0	2	1	1	5	-10	0	-10	-10	-10	0	0	0	0	0	2.0	0	0	10044484	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0
5111	중선동 원병	PAWN	MONSTER	MELEE	35		AGGR	0	ANIMAL		0	monkey	0	47	35	24	12	78	95	1605	3	5	0	0	564	66	100	170	100	2000	150	0	0	0	0	0	0	0	3	0	0	0	0	0	-20	0	0	0	0	0	1.0	0	0	13619199	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0
5112	중선동 투마원병	S_PAWN	MONSTER	RANGE	37		AGGR	0	ANIMAL		0	monkey	0	50	37	25	12	81	99	2088	7	5	0	0	715	68	100	150	100	2000	850	0	0	0	3	0	3	0	0	-5	-20	0	0	0	20	0	0	-30	0	0	1.0	0	0	9803263	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0
5113	중선동 기무원병	KNIGHT	MONSTER	MELEE	39		AGGR	0	ANIMAL		0	monkey	0	52	39	26	13	85	104	3008	12	10	0	0	1256	69	100	170	100	2000	150	0	0	0	0	0	0	0	3	0	0	-25	0	0	0	0	0	0	0	0	2.0	0	0	10066380	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0
5114	중선동 원장수	S_KNIGHT	MONSTER	MELEE	40		AGGR	0	ANIMAL		0	monkey	0	53	40	27	13	86	106	4883	7	10	0	0	2576	70	100	150	100	2000	150	0	0	0	3	0	0	1	3	5	-10	0	-10	-10	-10	0	0	0	0	0	2.0	0	0	8947967	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0
5115	중선동 돌원숭이	S_KNIGHT	MONSTER	MELEE	41		AGGR	0	ANIMAL		0	monkey	0	55	41	27	14	87	108	5258	7	10	0	0	2640	72	100	160	100	2000	150	0	0	0	0	0	3	2	1	0	0	0	0	0	0	0	0	0	0	0	2.0	0	0	13619199	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0
5116	중선동 대장원숭이	S_KNIGHT	MONSTER	MELEE	42		AGGR	0	ANIMAL		0	monkey	0	56	42	28	14	100	122	10515	7	10	0	0	9900	72	100	160	100	2000	150	0	0	0	3	0	3	3	3	-5	-10	-5	-15	-5	20	0	0	0	0	0	2.0	5114	0	13619199	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0
5121	상선동 원병	PAWN	MONSTER	MELEE	45		AGGR	0	ANIMAL		0	monkey	0	59	44	30	15	95	116	2340	3	5	0	0	724	74	100	170	100	2000	150	0	0	0	0	0	0	0	3	0	0	0	0	0	-20	0	0	0	0	0	1.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0
5122	상선동 투마원병	S_PAWN	MONSTER	RANGE	47		AGGR	0	ANIMAL		0	monkey	0	62	46	31	15	87	131	3007	7	5	0	0	907	76	100	150	100	2000	850	0	0	0	3	0	3	0	0	-5	-20	0	0	0	20	0	0	-30	0	0	1.0	0	0	11184810	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0
5123	상선동 기무원병	KNIGHT	MONSTER	MELEE	49		AGGR	0	ANIMAL		0	monkey	0	64	48	32	16	79	147	4286	12	10	0	0	1576	78	100	170	100	2000	150	0	0	0	0	0	0	0	3	0	0	-25	0	0	0	0	0	0	0	0	2.0	0	0	8947848	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0
5124	상선동 원장수	S_KNIGHT	MONSTER	MELEE	52		AGGR	0	ANIMAL		0	monkey	0	68	51	34	17	107	131	7380	7	10	0	0	3344	79	100	150	100	2000	150	0	0	0	0	0	0	0	3	0	0	0	0	0	-20	0	0	0	0	0	2.0	0	0	6710886	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0
5125	상선동 돌원숭이	S_KNIGHT	MONSTER	MELEE	53		AGGR	0	ANIMAL		0	monkey	0	69	52	34	17	108	132	7618	7	10	0	0	3360	81	100	150	100	2000	150	0	0	0	1	0	0	3	3	-5	-15	0	0	0	20	0	0	0	0	0	2.0	0	0	16764879	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0
5126	상선동 금원숭이	S_KNIGHT	MONSTER	MELEE	54		AGGR	0	ANIMAL		0	monkey	0	70	53	35	17	109	133	7858	7	10	0	0	3440	82	100	160	100	2000	150	0	0	0	0	0	1	3	3	0	0	-20	0	0	0	0	0	0	0	0	2.0	0	0	16764879	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0
5127	상선동 대장원숭이	S_KNIGHT	MONSTER	MELEE	54		AGGR	0	ANIMAL		0	monkey	0	70	53	35	17	119	146	15715	7	10	0	0	12900	82	100	170	100	2000	150	0	0	0	3	0	3	0	3	-5	-10	-5	-15	-5	20	0	0	0	0	0	2.0	5124	0	16764879	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0
5131	귀여운 하선동 원병	PAWN	MONSTER	MELEE	22		AGGR	0	ANIMAL		0	monkey	0	32	24	16	8	67	82	681	3	5	0	0	249	51	100	170	100	2000	150	0	0	0	0	0	0	0	1	0	0	0	0	0	-10	0	0	0	0	0	1.0	0	0	16764108	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0
5132	귀여운 하선동 투마원병	S_PAWN	MONSTER	RANGE	25		AGGR	0	ANIMAL		0	monkey	0	35	26	18	9	73	89	975	7	5	0	0	339	54	100	150	100	2000	850	0	0	0	1	0	1	1	0	-5	-20	0	0	0	20	0	0	-30	0	0	1.0	0	0	16764108	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0
5133	귀여운 하선동 기무원병	KNIGHT	MONSTER	MELEE	27		AGGR	0	ANIMAL		0	monkey	0	38	28	19	9	68	103	1444	12	10	0	0	610	57	100	170	100	2000	150	0	0	0	2	0	0	0	1	0	0	-25	0	0	0	0	0	0	0	0	2.0	0	0	16764108	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0
5134	귀여운 하선동 원장수	S_KNIGHT	MONSTER	MELEE	29		AGGR	0	ANIMAL		0	monkey	0	40	30	20	10	63	117	2478	7	10	0	0	1310	58	100	150	100	2000	150	0	0	0	0	0	2	1	1	5	-10	0	-10	-10	-10	0	0	0	0	0	2.0	0	0	16764108	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0
5141	건방진 중선동 원병	PAWN	MONSTER	MELEE	35		AGGR	0	ANIMAL		0	monkey	0	47	35	24	12	93	114	1284	3	5	0	0	395	66	100	170	100	2000	150	0	0	0	0	0	0	0	3	0	0	0	0	0	-20	0	0	0	0	0	1.0	0	0	16764108	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0
5142	건방진 중선동 투마원병	S_PAWN	MONSTER	RANGE	37		AGGR	0	ANIMAL		0	monkey	0	50	37	25	12	98	119	1670	7	5	0	0	501	68	100	150	100	2000	850	0	0	0	3	0	3	0	0	-5	-20	0	0	0	20	0	0	-30	0	0	1.0	0	0	16764108	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0
5143	건방진 중선동 기무원병	KNIGHT	MONSTER	MELEE	39		AGGR	0	ANIMAL		0	monkey	0	52	39	26	13	102	124	2406	12	10	0	0	879	69	100	170	100	2000	150	0	0	0	0	0	0	0	3	0	0	-25	0	0	0	0	0	0	0	0	2.0	0	0	16764108	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0
5144	건방진 중선동 원장수	S_KNIGHT	MONSTER	MELEE	40		AGGR	0	ANIMAL		0	monkey	0	53	40	27	13	104	127	3906	7	10	0	0	1803	70	100	150	100	2000	150	0	0	0	3	0	0	1	3	5	-10	0	-10	-10	-10	0	0	0	0	0	2.0	0	0	16764108	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0
5145	건방진 중선동 돌원숭이	S_KNIGHT	MONSTER	MELEE	41		AGGR	0	ANIMAL		0	monkey	0	55	41	27	14	104	130	4206	7	10	0	0	1848	72	100	160	100	2000	150	0	0	0	0	0	3	2	1	0	0	0	0	0	0	0	0	0	0	0	2.0	0	0	16764108	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0
5146	건방진 중선동 대장원숭이	S_KNIGHT	MONSTER	MELEE	42		AGGR	0	ANIMAL		0	monkey	0	56	42	28	14	120	146	8412	7	10	0	0	6930	72	100	160	100	2000	150	0	0	0	3	0	3	3	3	-5	-10	-5	-15	-5	20	0	0	0	0	0	2.0	5114	0	16764108	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0
5151	포악한 상선동 원병	PAWN	MONSTER	MELEE	45		AGGR	0	ANIMAL		0	monkey	0	59	44	30	15	114	139	1872	3	5	0	0	507	74	100	170	100	2000	150	0	0	0	0	0	0	0	3	0	0	0	0	0	-20	0	0	0	0	0	1.0	0	0	16764108	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0
5152	포악한 상선동 투마원병	S_PAWN	MONSTER	RANGE	47		AGGR	0	ANIMAL		0	monkey	0	62	46	31	15	105	157	2406	7	5	0	0	635	76	100	150	100	2000	850	0	0	0	3	0	3	0	0	-5	-20	0	0	0	20	0	0	-30	0	0	1.0	0	0	16764108	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0
5153	포악한 상선동 기무원병	KNIGHT	MONSTER	MELEE	49		AGGR	0	ANIMAL		0	monkey	0	64	48	32	16	95	176	3429	12	10	0	0	1103	78	100	170	100	2000	150	0	0	0	0	0	0	0	3	0	0	-25	0	0	0	0	0	0	0	0	2.0	0	0	16764108	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0
5154	포악한 상선동 원장수	S_KNIGHT	MONSTER	MELEE	52		AGGR	0	ANIMAL		0	monkey	0	68	51	34	17	128	157	5904	7	10	0	0	2341	79	100	150	100	2000	150	0	0	0	0	0	0	0	3	0	0	0	0	0	-20	0	0	0	0	0	2.0	0	0	16764108	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0
5155	포악한 상선동 돌원숭이	S_KNIGHT	MONSTER	MELEE	53		AGGR	0	ANIMAL		0	monkey	0	69	52	34	17	130	158	6094	7	10	0	0	2352	81	100	150	100	2000	150	0	0	0	1	0	0	3	3	-5	-15	0	0	0	20	0	0	0	0	0	2.0	0	0	16764108	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0
5156	포악한 상선동 금원숭이	S_KNIGHT	MONSTER	MELEE	54		AGGR	0	ANIMAL		0	monkey	0	70	53	35	17	131	160	6286	7	10	0	0	2408	82	100	160	100	2000	150	0	0	0	0	0	1	3	3	0	0	-20	0	0	0	0	0	0	0	0	2.0	0	0	16764108	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0
5157	포악한 상선동 대장원숭이	S_KNIGHT	MONSTER	MELEE	54		AGGR	0	ANIMAL		0	monkey	0	70	53	35	17	143	175	12572	7	10	0	0	9030	82	100	170	100	2000	150	0	0	0	3	0	3	0	3	-5	-10	-5	-15	-5	20	0	0	0	0	0	2.0	5124	0	16764108	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0
5161	이산대성	BOSS	MONSTER	MELEE	30		AGGR	0	ANIMAL	STUN,SLOW,CURSE,TERROR	0	stone_monkey	0	41	31	21	10	69	85	12960	10	10	0	0	19360	59	100	180	100	2000	150	0	0	0	3	0	0	0	3	-5	-10	-5	-15	-5	20	0	0	0	0	0	2.0	5104	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0
5162	통천대성	BOSS	MONSTER	MELEE	43		AGGR	0	ANIMAL	STUN,SLOW,CURSE,TERROR	0	gold_monkey	0	57	43	28	14	115	152	21800	10	10	0	0	27680	70	100	180	100	2000	150	0	0	0	0	0	3	0	5	-5	-10	-5	-15	-5	20	0	0	0	0	0	2.0	5115	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0
5163	제천대성	BOSS	MONSTER	MELEE	55		AGGR	0	ANIMAL	STUN,SLOW,CURSE,TERROR	0	god_monkey	0	71	53	36	18	125	167	32410	10	10	0	0	35360	84	100	180	100	2000	150	0	0	0	3	0	3	5	5	-5	-10	-5	-15	-5	20	0	0	0	0	0	2.0	5126	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0
5201	들개	PAWN	MONSTER	MELEE	1			0	ANIMAL		0	stray_dog	0	3	6	5	2	20	24	123	3	2	0	0	4	4	110	100	0	2000	150	0	0	0	0	0	0	0	0	0	-5	0	0	0	0	0	0	0	0	0	0.0	0	0	16764879	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0
