Vnum	Name	Type	SubType	Size	AntiFlags	Flags	WearFlags	ImmuneFlags	ShopBuyPrice	ShopSellPrice	RefinedVnum	RefineSet	AlterToMagicItemPercent	LimitType0	LimitValue0	LimitType1	LimitValue1	ApplyType0	ApplyValue0	ApplyType1	ApplyValue1	ApplyType2	ApplyValue2	Value0	Value1	Value2	Value3	Value4	Value5	Specular	GainSocketPercent	AddonType
10091	Earth Pendant +31	ITEM_ARMOR	ARMOR_PENDANT	1	NONE	ITEM_TUNABLE	WEAR_PENDANT	NONE	0	0	10092	481	0	LEVEL	20	LIMIT_NONE	0	APPLY_ENCHANT_EARTH	31	APPLY_NONE	0	APPLY_NONE	0	0	0	0	0	0	0	0	0	0
10092	Earth Pendant +32	ITEM_ARMOR	ARMOR_PENDANT	1	NONE	ITEM_TUNABLE	WEAR_PENDANT	NONE	0	0	10093	482	0	LEVEL	20	LIMIT_NONE	0	APPLY_ENCHANT_EARTH	32	APPLY_NONE	0	APPLY_NONE	0	0	0	0	0	0	0	0	0	0
10093	Earth Pendant +33	ITEM_ARMOR	ARMOR_PENDANT	1	NONE	ITEM_TUNABLE	WEAR_PENDANT	NONE	0	0	10094	483	0	LEVEL	20	LIMIT_NONE	0	APPLY_ENCHANT_EARTH	33	APPLY_NONE	0	APPLY_NONE	0	0	0	0	0	0	0	0	0	0
10094	Earth Pendant +34	ITEM_ARMOR	ARMOR_PENDANT	1	NONE	ITEM_TUNABLE	WEAR_PENDANT	NONE	0	0	10095	484	0	LEVEL	20	LIMIT_NONE	0	APPLY_ENCHANT_EARTH	34	APPLY_NONE	0	APPLY_NONE	0	0	0	0	0	0	0	0	0	0
10095	Earth Pendant +35	ITEM_ARMOR	ARMOR_PENDANT	1	NONE	ITEM_TUNABLE	WEAR_PENDANT	NONE	0	0	10096	485	0	LEVEL	20	LIMIT_NONE	0	APPLY_ENCHANT_EARTH	35	APPLY_NONE	0	APPLY_NONE	0	0	0	0	0	0	0	0	0	0
10096	Earth Pendant +36	ITEM_ARMOR	ARMOR_PENDANT	1	NONE	ITEM_TUNABLE	WEAR_PENDANT	NONE	0	0	10097	486	0	LEVEL	20	LIMIT_NONE	0	APPLY_ENCHANT_EARTH	36	APPLY_NONE	0	APPLY_NONE	0	0	0	0	0	0	0	0	0	0
10097	Earth Pendant +37	ITEM_ARMOR	ARMOR_PENDANT	1	NONE	ITEM_TUNABLE	WEAR_PENDANT	NONE	0	0	10098	487	0	LEVEL	20	LIMIT_NONE	0	APPLY_ENCHANT_EARTH	37	APPLY_NONE	0	APPLY_NONE	0	0	0	0	0	0	0	0	0	0
10098	Earth Pendant +38	ITEM_ARMOR	ARMOR_PENDANT	1	NONE	ITEM_TUNABLE	WEAR_PENDANT	NONE	0	0	10099	488	0	LEVEL	20	LIMIT_NONE	0	APPLY_ENCHANT_EARTH	38	APPLY_NONE	0	APPLY_NONE	0	0	0	0	0	0	0	0	0	0
10099	Earth Pendant +39	ITEM_ARMOR	ARMOR_PENDANT	1	NONE	ITEM_TUNABLE	WEAR_PENDANT	NONE	0	0	10100	489	0	LEVEL	20	LIMIT_NONE	0	APPLY_ENCHANT_EARTH	39	APPLY_NONE	0	APPLY_NONE	0	0	0	0	0	0	0	0	0	0
10100	Earth Pendant +40	ITEM_ARMOR	ARMOR_PENDANT	1	NONE	ITEM_TUNABLE	WEAR_PENDANT	NONE	0	0	10101	480	0	LEVEL	30	LIMIT_NONE	0	APPLY_ENCHANT_EARTH	40	APPLY_NONE	0	APPLY_NONE	0	0	0	0	0	0	0	0	0	0
10101	Earth Pendant +41	ITEM_ARMOR	ARMOR_PENDANT	1	NONE	ITEM_TUNABLE	WEAR_PENDANT	NONE	0	0	10102	481	0	LEVEL	30	LIMIT_NONE	0	APPLY_ENCHANT_EARTH	41	APPLY_NONE	0	APPLY_NONE	0	0	0	0	0	0	0	0	0	0
10102	Earth Pendant +42	ITEM_ARMOR	ARMOR_PENDANT	1	NONE	ITEM_TUNABLE	WEAR_PENDANT	NONE	0	0	10103	482	0	LEVEL	30	LIMIT_NONE	0	APPLY_ENCHANT_EARTH	42	APPLY_NONE	0	APPLY_NONE	0	0	0	0	0	0	0	0	0	0
10103	Earth Pendant +43	ITEM_ARMOR	ARMOR_PENDANT	1	NONE	ITEM_TUNABLE	WEAR_PENDANT	NONE	0	0	10104	483	0	LEVEL	30	LIMIT_NONE	0	APPLY_ENCHANT_EARTH	43	APPLY_NONE	0	APPLY_NONE	0	0	0	0	0	0	0	0	0	0
10104	Earth Pendant +44	ITEM_ARMOR	ARMOR_PENDANT	1	NONE	ITEM_TUNABLE	WEAR_PENDANT	NONE	0	0	10105	484	0	LEVEL	30	LIMIT_NONE	0	APPLY_ENCHANT_EARTH	44	APPLY_NONE	0	APPLY_NONE	0	0	0	0	0	0	0	0	0	0
10105	Earth Pendant +45	ITEM_ARMOR	ARMOR_PENDANT	1	NONE	ITEM_TUNABLE	WEAR_PENDANT	NONE	0	0	10106	485	0	LEVEL	30	LIMIT_NONE	0	APPLY_ENCHANT_EARTH	45	APPLY_NONE	0	APPLY_NONE	0	0	0	0	0	0	0	0	0	0
10106	Earth Pendant +46	ITEM_ARMOR	ARMOR_PENDANT	1	NONE	ITEM_TUNABLE	WEAR_PENDANT	NONE	0	0	10107	486	0	LEVEL	30	LIMIT_NONE	0	APPLY_ENCHANT_EARTH	46	APPLY_NONE	0	APPLY_NONE	0	0	0	0	0	0	0	0	0	0
10107	Earth Pendant +47	ITEM_ARMOR	ARMOR_PENDANT	1	NONE	ITEM_TUNABLE	WEAR_PENDANT	NONE	0	0	10108	487	0	LEVEL	30	LIMIT_NONE	0	APPLY_ENCHANT_EARTH	47	APPLY_NONE	0	APPLY_NONE	0	0	0	0	0	0	0	0	0	0
10108	Earth Pendant +48	ITEM_ARMOR	ARMOR_PENDANT	1	NONE	ITEM_TUNABLE	WEAR_PENDANT	NONE	0	0	10109	488	0	LEVEL	30	LIMIT_NONE	0	APPLY_ENCHANT_EARTH	48	APPLY_NONE	0	APPLY_NONE	0	0	0	0	0	0	0	0	0	0
10109	Earth Pendant +49	ITEM_ARMOR	ARMOR_PENDANT	1	NONE	ITEM_TUNABLE	WEAR_PENDANT	NONE	0	0	10110	489	0	LEVEL	30	LIMIT_NONE	0	APPLY_ENCHANT_EARTH	49	APPLY_NONE	0	APPLY_NONE	0	0	0	0	0	0	0	0	0	0
10110	Earth Pendant +50	ITEM_ARMOR	ARMOR_PENDANT	1	NONE	ITEM_TUNABLE	WEAR_PENDANT	NONE	0	0	10111	480	0	LEVEL	30	LIMIT_NONE	0	APPLY_ENCHANT_EARTH	50	APPLY_NONE	0	APPLY_NONE	0	0	0	0	0	0	0	0	0	0
10111	Earth Pendant +51	ITEM_ARMOR	ARMOR_PENDANT	1	NONE	ITEM_TUNABLE	WEAR_PENDANT	NONE	0	0	10112	481	0	LEVEL	30	LIMIT_NONE	0	APPLY_ENCHANT_EARTH	51	APPLY_NONE	0	APPLY_NONE	0	0	0	0	0	0	0	0	0	0
10112	Earth Pendant +52	ITEM_ARMOR	ARMOR_PENDANT	1	NONE	ITEM_TUNABLE	WEAR_PENDANT	NONE	0	0	10113	482	0	LEVEL	30	LIMIT_NONE	0	APPLY_ENCHANT_EARTH	52	APPLY_NONE	0	APPLY_NONE	0	0	0	0	0	0	0	0	0	0
10113	Earth Pendant +53	ITEM_ARMOR	ARMOR_PENDANT	1	NONE	ITEM_TUNABLE	WEAR_PENDANT	NONE	0	0	10114	483	0	LEVEL	30	LIMIT_NONE	0	APPLY_ENCHANT_EARTH	53	APPLY_NONE	0	APPLY_NONE	0	0	0	0	0	0	0	0	0	0
10114	Earth Pendant +54	ITEM_ARMOR	ARMOR_PENDANT	1	NONE	ITEM_TUNABLE	WEAR_PENDANT	NONE	0	0	10115	484	0	LEVEL	30	LIMIT_NONE	0	APPLY_ENCHANT_EARTH	54	APPLY_NONE	0	APPLY_NONE	0	0	0	0	0	0	0	0	0	0
10115	Earth Pendant +55	ITEM_ARMOR	ARMOR_PENDANT	1	NONE	ITEM_TUNABLE	WEAR_PENDANT	NONE	0	0	10116	485	0	LEVEL	30	LIMIT_NONE	0	APPLY_ENCHANT_EARTH	55	APPLY_NONE	0	APPLY_NONE	0	0	0	0	0	0	0	0	0	0
10116	Earth Pendant +56	ITEM_ARMOR	ARMOR_PENDANT	1	NONE	ITEM_TUNABLE	WEAR_PENDANT	NONE	0	0	10117	486	0	LEVEL	30	LIMIT_NONE	0	APPLY_ENCHANT_EARTH	56	APPLY_NONE	0	APPLY_NONE	0	0	0	0	0	0	0	0	0	0
10117	Earth Pendant +57	ITEM_ARMOR	ARMOR_PENDANT	1	NONE	ITEM_TUNABLE	WEAR_PENDANT	NONE	0	0	10118	487	0	LEVEL	30	LIMIT_NONE	0	APPLY_ENCHANT_EARTH	57	APPLY_NONE	0	APPLY_NONE	0	0	0	0	0	0	0	0	0	0
10118	Earth Pendant +58	ITEM_ARMOR	ARMOR_PENDANT	1	NONE	ITEM_TUNABLE	WEAR_PENDANT	NONE	0	0	10119	488	0	LEVEL	30	LIMIT_NONE	0	APPLY_ENCHANT_EARTH	58	APPLY_NONE	0	APPLY_NONE	0	0	0	0	0	0	0	0	0	0
10119	Earth Pendant +59	ITEM_ARMOR	ARMOR_PENDANT	1	NONE	ITEM_TUNABLE	WEAR_PENDANT	NONE	0	0	10120	489	0	LEVEL	30	LIMIT_NONE	0	APPLY_ENCHANT_EARTH	59	APPLY_NONE	0	APPLY_NONE	0	0	0	0	0	0	0	0	0	0
10120	Earth Pendant +60	ITEM_ARMOR	ARMOR_PENDANT	1	NONE	ITEM_TUNABLE	WEAR_PENDANT	NONE	0	0	10121	480	0	LEVEL	30	LIMIT_NONE	0	APPLY_ENCHANT_EARTH	60	APPLY_NONE	0	APPLY_NONE	0	0	0	0	0	0	0	0	0	0
10121	Earth Pendant +61	ITEM_ARMOR	ARMOR_PENDANT	1	NONE	ITEM_TUNABLE	WEAR_PENDANT	NONE	0	0	10122	481	0	LEVEL	30	LIMIT_NONE	0	APPLY_ENCHANT_EARTH	61	APPLY_NONE	0	APPLY_NONE	0	0	0	0	0	0	0	0	0	0
10122	Earth Pendant +62	ITEM_ARMOR	ARMOR_PENDANT	1	NONE	ITEM_TUNABLE	WEAR_PENDANT	NONE	0	0	10123	482	0	LEVEL	30	LIMIT_NONE	0	APPLY_ENCHANT_EARTH	62	APPLY_NONE	0	APPLY_NONE	0	0	0	0	0	0	0	0	0	0
10123	Earth Pendant +63	ITEM_ARMOR	ARMOR_PENDANT	1	NONE	ITEM_TUNABLE	WEAR_PENDANT	NONE	0	0	10124	483	0	LEVEL	30	LIMIT_NONE	0	APPLY_ENCHANT_EARTH	63	APPLY_NONE	0	APPLY_NONE	0	0	0	0	0	0	0	0	0	0
10124	Earth Pendant +64	ITEM_ARMOR	ARMOR_PENDANT	1	NONE	ITEM_TUNABLE	WEAR_PENDANT	NONE	0	0	10125	484	0	LEVEL	30	LIMIT_NONE	0	APPLY_ENCHANT_EARTH	64	APPLY_NONE	0	APPLY_NONE	0	0	0	0	0	0	0	0	0	0
10125	Earth Pendant +65	ITEM_ARMOR	ARMOR_PENDANT	1	NONE	ITEM_TUNABLE	WEAR_PENDANT	NONE	0	0	10126	485	0	LEVEL	30	LIMIT_NONE	0	APPLY_ENCHANT_EARTH	65	APPLY_NONE	0	APPLY_NONE	0	0	0	0	0	0	0	0	0	0
10126	Earth Pendant +66	ITEM_ARMOR	ARMOR_PENDANT	1	NONE	ITEM_TUNABLE	WEAR_PENDANT	NONE	0	0	10127	486	0	LEVEL	30	LIMIT_NONE	0	APPLY_ENCHANT_EARTH	66	APPLY_NONE	0	APPLY_NONE	0	0	0	0	0	0	0	0	0	0
10127	Earth Pendant +67	ITEM_ARMOR	ARMOR_PENDANT	1	NONE	ITEM_TUNABLE	WEAR_PENDANT	NONE	0	0	10128	487	0	LEVEL	30	LIMIT_NONE	0	APPLY_ENCHANT_EARTH	67	APPLY_NONE	0	APPLY_NONE	0	0	0	0	0	0	0	0	0	0
10128	Earth Pendant +68	ITEM_ARMOR	ARMOR_PENDANT	1	NONE	ITEM_TUNABLE	WEAR_PENDANT	NONE	0	0	10129	488	0	LEVEL	30	LIMIT_NONE	0	APPLY_ENCHANT_EARTH	68	APPLY_NONE	0	APPLY_NONE	0	0	0	0	0	0	0	0	0	0
10129	Earth Pendant +69	ITEM_ARMOR	ARMOR_PENDANT	1	NONE	ITEM_TUNABLE	WEAR_PENDANT	NONE	0	0	10130	489	0	LEVEL	30	LIMIT_NONE	0	APPLY_ENCHANT_EARTH	69	APPLY_NONE	0	APPLY_NONE	0	0	0	0	0	0	0	0	0	0
10130	Earth Pendant +70	ITEM_ARMOR	ARMOR_PENDANT	1	NONE	ITEM_TUNABLE	WEAR_PENDANT	NONE	0	0	10131	480	0	LEVEL	30	LIMIT_NONE	0	APPLY_ENCHANT_EARTH	70	APPLY_NONE	0	APPLY_NONE	0	0	0	0	0	0	0	0	0	0
10131	Earth Pendant +71	ITEM_ARMOR	ARMOR_PENDANT	1	NONE	ITEM_TUNABLE	WEAR_PENDANT	NONE	0	0	10132	481	0	LEVEL	30	LIMIT_NONE	0	APPLY_ENCHANT_EARTH	71	APPLY_NONE	0	APPLY_NONE	0	0	0	0	0	0	0	0	0	0
10132	Earth Pendant +72	ITEM_ARMOR	ARMOR_PENDANT	1	NONE	ITEM_TUNABLE	WEAR_PENDANT	NONE	0	0	10133	482	0	LEVEL	30	LIMIT_NONE	0	APPLY_ENCHANT_EARTH	72	APPLY_NONE	0	APPLY_NONE	0	0	0	0	0	0	0	0	0	0
10133	Earth Pendant +73	ITEM_ARMOR	ARMOR_PENDANT	1	NONE	ITEM_TUNABLE	WEAR_PENDANT	NONE	0	0	10134	483	0	LEVEL	30	LIMIT_NONE	0	APPLY_ENCHANT_EARTH	73	APPLY_NONE	0	APPLY_NONE	0	0	0	0	0	0	0	0	0	0
10134	Earth Pendant +74	ITEM_ARMOR	ARMOR_PENDANT	1	NONE	ITEM_TUNABLE	WEAR_PENDANT	NONE	0	0	10135	484	0	LEVEL	30	LIMIT_NONE	0	APPLY_ENCHANT_EARTH	74	APPLY_NONE	0	APPLY_NONE	0	0	0	0	0	0	0	0	0	0
10135	Earth Pendant +75	ITEM_ARMOR	ARMOR_PENDANT	1	NONE	ITEM_TUNABLE	WEAR_PENDANT	NONE	0	0	10136	485	0	LEVEL	30	LIMIT_NONE	0	APPLY_ENCHANT_EARTH	75	APPLY_NONE	0	APPLY_NONE	0	0	0	0	0	0	0	0	0	0
10136	Earth Pendant +76	ITEM_ARMOR	ARMOR_PENDANT	1	NONE	ITEM_TUNABLE	WEAR_PENDANT	NONE	0	0	10137	486	0	LEVEL	30	LIMIT_NONE	0	APPLY_ENCHANT_EARTH	76	APPLY_NONE	0	APPLY_NONE	0	0	0	0	0	0	0	0	0	0
10137	Earth Pendant +77	ITEM_ARMOR	ARMOR_PENDANT	1	NONE	ITEM_TUNABLE	WEAR_PENDANT	NONE	0	0	10138	487	0	LEVEL	30	LIMIT_NONE	0	APPLY_ENCHANT_EARTH	77	APPLY_NONE	0	APPLY_NONE	0	0	0	0	0	0	0	0	0	0
10138	Earth Pendant +78	ITEM_ARMOR	ARMOR_PENDANT	1	NONE	ITEM_TUNABLE	WEAR_PENDANT	NONE	0	0	10139	488	0	LEVEL	30	LIMIT_NONE	0	APPLY_ENCHANT_EARTH	78	APPLY_NONE	0	APPLY_NONE	0	0	0	0	0	0	0	0	0	0
10139	Earth Pendant +79	ITEM_ARMOR	ARMOR_PENDANT	1	NONE	ITEM_TUNABLE	WEAR_PENDANT	NONE	0	0	10140	489	0	LEVEL	30	LIMIT_NONE	0	APPLY_ENCHANT_EARTH	79	APPLY_NONE	0	APPLY_NONE	0	0	0	0	0	0	0	0	0	0
10140	Earth Pendant +80	ITEM_ARMOR	ARMOR_PENDANT	1	NONE	ITEM_TUNABLE	WEAR_PENDANT	NONE	0	0	10141	480	0	LEVEL	40	LIMIT_NONE	0	APPLY_ENCHANT_EARTH	80	APPLY_NONE	0	APPLY_NONE	0	0	0	0	0	0	0	0	0	0
10141	Earth Pendant +81	ITEM_ARMOR	ARMOR_PENDANT	1	NONE	ITEM_TUNABLE	WEAR_PENDANT	NONE	0	0	10142	481	0	LEVEL	40	LIMIT_NONE	0	APPLY_ENCHANT_EARTH	81	APPLY_NONE	0	APPLY_NONE	0	0	0	0	0	0	0	0	0	0
10142	Earth Pendant +82	ITEM_ARMOR	ARMOR_PENDANT	1	NONE	ITEM_TUNABLE	WEAR_PENDANT	NONE	0	0	10143	482	0	LEVEL	40	LIMIT_NONE	0	APPLY_ENCHANT_EARTH	82	APPLY_NONE	0	APPLY_NONE	0	0	0	0	0	0	0	0	0	0
10143	Earth Pendant +83	ITEM_ARMOR	ARMOR_PENDANT	1	NONE	ITEM_TUNABLE	WEAR_PENDANT	NONE	0	0	10144	483	0	LEVEL	40	LIMIT_NONE	0	APPLY_ENCHANT_EARTH	83	APPLY_NONE	0	APPLY_NONE	0	0	0	0	0	0	0	0	0	0
10144	Earth Pendant +84	ITEM_ARMOR	ARMOR_PENDANT	1	NONE	ITEM_TUNABLE	WEAR_PENDANT	NONE	0	0	10145	484	0	LEVEL	40	LIMIT_NONE	0	APPLY_ENCHANT_EARTH	84	APPLY_NONE	0	APPLY_NONE	0	0	0	0	0	0	0	0	0	0
10145	Earth Pendant +85	ITEM_ARMOR	ARMOR_PENDANT	1	NONE	ITEM_TUNABLE	WEAR_PENDANT	NONE	0	0	10146	485	0	LEVEL	40	LIMIT_NONE	0	APPLY_ENCHANT_EARTH	85	APPLY_NONE	0	APPLY_NONE	0	0	0	0	0	0	0	0	0	0
10146	Earth Pendant +86	ITEM_ARMOR	ARMOR_PENDANT	1	NONE	ITEM_TUNABLE	WEAR_PENDANT	NONE	0	0	10147	486	0	LEVEL	40	LIMIT_NONE	0	APPLY_ENCHANT_EARTH	86	APPLY_NONE	0	APPLY_NONE	0	0	0	0	0	0	0	0	0	0
10147	Earth Pendant +87	ITEM_ARMOR	ARMOR_PENDANT	1	NONE	ITEM_TUNABLE	WEAR_PENDANT	NONE	0	0	10148	487	0	LEVEL	40	LIMIT_NONE	0	APPLY_ENCHANT_EARTH	87	APPLY_NONE	0	APPLY_NONE	0	0	0	0	0	0	0	0	0	0
10148	Earth Pendant +88	ITEM_ARMOR	ARMOR_PENDANT	1	NONE	ITEM_TUNABLE	WEAR_PENDANT	NONE	0	0	10149	488	0	LEVEL	40	LIMIT_NONE	0	APPLY_ENCHANT_EARTH	88	APPLY_NONE	0	APPLY_NONE	0	0	0	0	0	0	0	0	0	0
10149	Earth Pendant +89	ITEM_ARMOR	ARMOR_PENDANT	1	NONE	ITEM_TUNABLE	WEAR_PENDANT	NONE	0	0	10150	489	0	LEVEL	40	LIMIT_NONE	0	APPLY_ENCHANT_EARTH	89	APPLY_NONE	0	APPLY_NONE	0	0	0	0	0	0	0	0	0	0
10150	Earth Pendant +90	ITEM_ARMOR	ARMOR_PENDANT	1	NONE	ITEM_TUNABLE	WEAR_PENDANT	NONE	0	0	10151	480	0	LEVEL	40	LIMIT_NONE	0	APPLY_ENCHANT_EARTH	90	APPLY_NONE	0	APPLY_NONE	0	0	0	0	0	0	0	0	0	0
10151	Earth Pendant +91	ITEM_ARMOR	ARMOR_PENDANT	1	NONE	ITEM_TUNABLE	WEAR_PENDANT	NONE	0	0	10152	481	0	LEVEL	40	LIMIT_NONE	0	APPLY_ENCHANT_EARTH	91	APPLY_NONE	0	APPLY_NONE	0	0	0	0	0	0	0	0	0	0
10152	Earth Pendant +92	ITEM_ARMOR	ARMOR_PENDANT	1	NONE	ITEM_TUNABLE	WEAR_PENDANT	NONE	0	0	10153	482	0	LEVEL	40	LIMIT_NONE	0	APPLY_ENCHANT_EARTH	92	APPLY_NONE	0	APPLY_NONE	0	0	0	0	0	0	0	0	0	0
10153	Earth Pendant +93	ITEM_ARMOR	ARMOR_PENDANT	1	NONE	ITEM_TUNABLE	WEAR_PENDANT	NONE	0	0	10154	483	0	LEVEL	40	LIMIT_NONE	0	APPLY_ENCHANT_EARTH	93	APPLY_NONE	0	APPLY_NONE	0	0	0	0	0	0	0	0	0	0
10154	Earth Pendant +94	ITEM_ARMOR	ARMOR_PENDANT	1	NONE	ITEM_TUNABLE	WEAR_PENDANT	NONE	0	0	10155	484	0	LEVEL	40	LIMIT_NONE	0	APPLY_ENCHANT_EARTH	94	APPLY_NONE	0	APPLY_NONE	0	0	0	0	0	0	0	0	0	0
10155	Earth Pendant +95	ITEM_ARMOR	ARMOR_PENDANT	1	NONE	ITEM_TUNABLE	WEAR_PENDANT	NONE	0	0	10156	485	0	LEVEL	40	LIMIT_NONE	0	APPLY_ENCHANT_EARTH	95	APPLY_NONE	0	APPLY_NONE	0	0	0	0	0	0	0	0	0	0
10156	Earth Pendant +96	ITEM_ARMOR	ARMOR_PENDANT	1	NONE	ITEM_TUNABLE	WEAR_PENDANT	NONE	0	0	10157	486	0	LEVEL	40	LIMIT_NONE	0	APPLY_ENCHANT_EARTH	96	APPLY_NONE	0	APPLY_NONE	0	0	0	0	0	0	0	0	0	0
10157	Earth Pendant +97	ITEM_ARMOR	ARMOR_PENDANT	1	NONE	ITEM_TUNABLE	WEAR_PENDANT	NONE	0	0	10158	487	0	LEVEL	40	LIMIT_NONE	0	APPLY_ENCHANT_EARTH	97	APPLY_NONE	0	APPLY_NONE	0	0	0	0	0	0	0	0	0	0
10158	Earth Pendant +98	ITEM_ARMOR	ARMOR_PENDANT	1	NONE	ITEM_TUNABLE	WEAR_PENDANT	NONE	0	0	10159	488	0	LEVEL	40	LIMIT_NONE	0	APPLY_ENCHANT_EARTH	98	APPLY_NONE	0	APPLY_NONE	0	0	0	0	0	0	0	0	0	0
10159	Earth Pendant +99	ITEM_ARMOR	ARMOR_PENDANT	1	NONE	ITEM_TUNABLE	WEAR_PENDANT	NONE	0	0	10160	489	0	LEVEL	40	LIMIT_NONE	0	APPLY_ENCHANT_EARTH	99	APPLY_NONE	0	APPLY_NONE	0	0	0	0	0	0	0	0	0	0
10160	Earth Pendant +100	ITEM_ARMOR	ARMOR_PENDANT	1	NONE	ITEM_TUNABLE	WEAR_PENDANT	NONE	0	0	10161	480	0	LEVEL	40	LIMIT_NONE	0	APPLY_ENCHANT_EARTH	100	APPLY_NONE	0	APPLY_NONE	0	0	0	0	0	0	0	0	0	0
10161	Earth Pendant +101	ITEM_ARMOR	ARMOR_PENDANT	1	NONE	ITEM_TUNABLE	WEAR_PENDANT	NONE	0	0	10162	481	0	LEVEL	40	LIMIT_NONE	0	APPLY_ENCHANT_EARTH	101	APPLY_NONE	0	APPLY_NONE	0	0	0	0	0	0	0	0	0	0
10162	Earth Pendant +102	ITEM_ARMOR	ARMOR_PENDANT	1	NONE	ITEM_TUNABLE	WEAR_PENDANT	NONE	0	0	10163	482	0	LEVEL	40	LIMIT_NONE	0	APPLY_ENCHANT_EARTH	102	APPLY_NONE	0	APPLY_NONE	0	0	0	0	0	0	0	0	0	0
10163	Earth Pendant +103	ITEM_ARMOR	ARMOR_PENDANT	1	NONE	ITEM_TUNABLE	WEAR_PENDANT	NONE	0	0	10164	483	0	LEVEL	40	LIMIT_NONE	0	APPLY_ENCHANT_EARTH	103	APPLY_NONE	0	APPLY_NONE	0	0	0	0	0	0	0	0	0	0
10164	Earth Pendant +104	ITEM_ARMOR	ARMOR_PENDANT	1	NONE	ITEM_TUNABLE	WEAR_PENDANT	NONE	0	0	10165	484	0	LEVEL	40	LIMIT_NONE	0	APPLY_ENCHANT_EARTH	104	APPLY_NONE	0	APPLY_NONE	0	0	0	0	0	0	0	0	0	0
10165	Earth Pendant +105	ITEM_ARMOR	ARMOR_PENDANT	1	NONE	ITEM_TUNABLE	WEAR_PENDANT	NONE	0	0	10166	485	0	LEVEL	40	LIMIT_NONE	0	APPLY_ENCHANT_EARTH	105	APPLY_NONE	0	APPLY_NONE	0	0	0	0	0	0	0	0	0	0
10166	Earth Pendant +106	ITEM_ARMOR	ARMOR_PENDANT	1	NONE	ITEM_TUNABLE	WEAR_PENDANT	NONE	0	0	10167	486	0	LEVEL	40	LIMIT_NONE	0	APPLY_ENCHANT_EARTH	106	APPLY_NONE	0	APPLY_NONE	0	0	0	0	0	0	0	0	0	0
10167	Earth Pendant +107	ITEM_ARMOR	ARMOR_PENDANT	1	NONE	ITEM_TUNABLE	WEAR_PENDANT	NONE	0	0	10168	487	0	LEVEL	40	LIMIT_NONE	0	APPLY_ENCHANT_EARTH	107	APPLY_NONE	0	APPLY_NONE	0	0	0	0	0	0	0	0	0	0
10168	Earth Pendant +108	ITEM_ARMOR	ARMOR_PENDANT	1	NONE	ITEM_TUNABLE	WEAR_PENDANT	NONE	0	0	10169	488	0	LEVEL	40	LIMIT_NONE	0	APPLY_ENCHANT_EARTH	108	APPLY_NONE	0	APPLY_NONE	0	0	0	0	0	0	0	0	0	0
10169	Earth Pendant +109	ITEM_ARMOR	ARMOR_PENDANT	1	NONE	ITEM_TUNABLE	WEAR_PENDANT	NONE	0	0	10170	489	0	LEVEL	40	LIMIT_NONE	0	APPLY_ENCHANT_EARTH	109	APPLY_NONE	0	APPLY_NONE	0	0	0	0	0	0	0	0	0	0
10170	Earth Pendant +110	ITEM_ARMOR	ARMOR_PENDANT	1	NONE	ITEM_TUNABLE	WEAR_PENDANT	NONE	0	0	10171	480	0	LEVEL	40	LIMIT_NONE	0	APPLY_ENCHANT_EARTH	110	APPLY_NONE	0	APPLY_NONE	0	0	0	0	0	0	0	0	0	0
10171	Earth Pendant +111	ITEM_ARMOR	ARMOR_PENDANT	1	NONE	ITEM_TUNABLE	WEAR_PENDANT	NONE	0	0	10172	481	0	LEVEL	40	LIMIT_NONE	0	APPLY_ENCHANT_EARTH	111	APPLY_NONE	0	APPLY_NONE	0	0	0	0	0	0	0	0	0	0
10172	Earth Pendant +112	ITEM_ARMOR	ARMOR_PENDANT	1	NONE	ITEM_TUNABLE	WEAR_PENDANT	NONE	0	0	10173	482	0	LEVEL	40	LIMIT_NONE	0	APPLY_ENCHANT_EARTH	112	APPLY_NONE	0	APPLY_NONE	0	0	0	0	0	0	0	0	0	0
10173	Earth Pendant +113	ITEM_ARMOR	ARMOR_PENDANT	1	NONE	ITEM_TUNABLE	WEAR_PENDANT	NONE	0	0	10174	483	0	LEVEL	40	LIMIT_NONE	0	APPLY_ENCHANT_EARTH	113	APPLY_NONE	0	APPLY_NONE	0	0	0	0	0	0	0	0	0	0
10174	Earth Pendant +114	ITEM_ARMOR	ARMOR_PENDANT	1	NONE	ITEM_TUNABLE	WEAR_PENDANT	NONE	0	0	10175	484	0	LEVEL	40	LIMIT_NONE	0	APPLY_ENCHANT_EARTH	114	APPLY_NONE	0	APPLY_NONE	0	0	0	0	0	0	0	0	0	0
10175	Earth Pendant +115	ITEM_ARMOR	ARMOR_PENDANT	1	NONE	ITEM_TUNABLE	WEAR_PENDANT	NONE	0	0	10176	485	0	LEVEL	40	LIMIT_NONE	0	APPLY_ENCHANT_EARTH	115	APPLY_NONE	0	APPLY_NONE	0	0	0	0	0	0	0	0	0	0
10176	Earth Pendant +116	ITEM_ARMOR	ARMOR_PENDANT	1	NONE	ITEM_TUNABLE	WEAR_PENDANT	NONE	0	0	10177	486	0	LEVEL	40	LIMIT_NONE	0	APPLY_ENCHANT_EARTH	116	APPLY_NONE	0	APPLY_NONE	0	0	0	0	0	0	0	0	0	0
